canonical_asset_id,category,style,variant_or_digit,parent_package_id,screen,exact_location,visible_states,current_implementation,temporary_path_identifier,required_meshy_replacement,shop_use,gameplay_use,animation_states,reduced_motion_behavior,approved_reference_ids,meshy_generation_mode,meshy_task_ids,exact_requested_model,exact_resolved_model_version,prompt_reference,prompt_checksum,reference_input_paths_checksums,request_payload_path,response_payload_path,creation_timestamp,consumed_credits,retry_count,preserved_source_asset_path,provider_native_usdz_path,source_glb_path,runtime_usdz_path,lod_paths,texture_map_paths,source_checksum,runtime_checksum,registry_key,shop_renderer_path,gameplay_renderer_path,thumbnail_path,test_ids,screenshot_ids,author_run_id,reviewer_run_id,final_status,blocking_reason
env.rightWall.fillerBook.spine,shop_environment,bookstore,,shop.environment,Club Shop / bookstore room,App/Views/MainMenu/BookstoreSceneCoordinator.swift:1146-1154,bookstore|shop|category changes,"Procedural SceneKit/runtime-generated leaf; 1 spine per filler book, same loop; 175 current rendered instance(s).",procedural-scene:env.rightWall.fillerBook.spine,"Meshy-origin modular replacement for env.rightWall.fillerBook.spine, preserving valid disclosed instancing.",true,false,,Static unless source path indicates ambient motion; verify after replacement.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift,,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,349D394D-892D-4902-BCE0-C2D340A506FD,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"Current visible environment art is procedural and lacks complete Meshy provenance, registry, source/runtime assets, tests, and approvals."
env.rightWall.fillerBook.band,shop_environment,bookstore,,shop.environment,Club Shop / bookstore room,App/Views/MainMenu/BookstoreSceneCoordinator.swift:1156-1161,bookstore|shop|category changes,"Procedural SceneKit/runtime-generated leaf; count of (bay in{3..7},level,book) with (bay+level+book)%4==0, residue-class enumeration; 44 current rendered instance(s).",procedural-scene:env.rightWall.fillerBook.band,"Meshy-origin modular replacement for env.rightWall.fillerBook.band, preserving valid disclosed instancing.",true,false,,Static unless source path indicates ambient motion; verify after replacement.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift,,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,349D394D-892D-4902-BCE0-C2D340A506FD,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"Current visible environment art is procedural and lacks complete Meshy provenance, registry, source/runtime assets, tests, and approvals."
env.leftWall.stackedBook,shop_environment,bookstore,,shop.environment,Club Shop / bookstore room,App/Views/MainMenu/BookstoreSceneCoordinator.swift:1165-1171,bookstore|shop|category changes,"Procedural SceneKit/runtime-generated leaf; 8 (bay,level) pairs with (bay+level)%5==0 in 8x5 space, *3 stack layers; 24 current rendered instance(s).",procedural-scene:env.leftWall.stackedBook,"Meshy-origin modular replacement for env.leftWall.stackedBook, preserving valid disclosed instancing.",true,false,,Static unless source path indicates ambient motion; verify after replacement.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift,,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,349D394D-892D-4902-BCE0-C2D340A506FD,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"Current visible environment art is procedural and lacks complete Meshy provenance, registry, source/runtime assets, tests, and approvals."
env.rightWall.stackedBook,shop_environment,bookstore,,shop.environment,Club Shop / bookstore room,App/Views/MainMenu/BookstoreSceneCoordinator.swift:1165-1171,bookstore|shop|category changes,"Procedural SceneKit/runtime-generated leaf; 5 (bay,level) pairs with (bay+level)%5==0 in {3..7}x5 space, *3 stack layers; 15 current rendered instance(s).",procedural-scene:env.rightWall.stackedBook,"Meshy-origin modular replacement for env.rightWall.stackedBook, preserving valid disclosed instancing.",true,false,,Static unless source path indicates ambient motion; verify after replacement.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift,,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,349D394D-892D-4902-BCE0-C2D340A506FD,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"Current visible environment art is procedural and lacks complete Meshy provenance, registry, source/runtime assets, tests, and approvals."
env.leftWall.shelfLabel,shop_environment,bookstore,,shop.environment,Club Shop / bookstore room,App/Views/MainMenu/BookstoreSceneCoordinator.swift:1180-1187,bookstore|shop|category changes,"Procedural SceneKit/runtime-generated leaf; stride(-10.8,13.6,3.15)=8, no skip side<0; 8 current rendered instance(s).",procedural-scene:env.leftWall.shelfLabel,"Meshy-origin modular replacement for env.leftWall.shelfLabel, preserving valid disclosed instancing.",true,false,,Static unless source path indicates ambient motion; verify after replacement.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift,,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,349D394D-892D-4902-BCE0-C2D340A506FD,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"Current visible environment art is procedural and lacks complete Meshy provenance, registry, source/runtime assets, tests, and approvals."
env.rightWall.shelfLabel,shop_environment,bookstore,,shop.environment,Club Shop / bookstore room,App/Views/MainMenu/BookstoreSceneCoordinator.swift:1180-1187,bookstore|shop|category changes,"Procedural SceneKit/runtime-generated leaf; same 8-iter stride, 3 skipped where labelZ in(5.7,13.4); 5 current rendered instance(s).",procedural-scene:env.rightWall.shelfLabel,"Meshy-origin modular replacement for env.rightWall.shelfLabel, preserving valid disclosed instancing.",true,false,,Static unless source path indicates ambient motion; verify after replacement.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift,,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,349D394D-892D-4902-BCE0-C2D340A506FD,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"Current visible environment art is procedural and lacks complete Meshy provenance, registry, source/runtime assets, tests, and approvals."
env.leftWall.crown,shop_environment,bookstore,,shop.environment,Club Shop / bookstore room,App/Views/MainMenu/BookstoreSceneCoordinator.swift:1189-1193,bookstore|shop|category changes,Procedural SceneKit/runtime-generated leaf; 1 shelfRun; 1 current rendered instance(s).,procedural-scene:env.leftWall.crown,"Meshy-origin modular replacement for env.leftWall.crown, preserving valid disclosed instancing.",true,false,,Static unless source path indicates ambient motion; verify after replacement.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift,,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,349D394D-892D-4902-BCE0-C2D340A506FD,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"Current visible environment art is procedural and lacks complete Meshy provenance, registry, source/runtime assets, tests, and approvals."
env.rightWall.crown,shop_environment,bookstore,,shop.environment,Club Shop / bookstore room,App/Views/MainMenu/BookstoreSceneCoordinator.swift:1189-1193,bookstore|shop|category changes,Procedural SceneKit/runtime-generated leaf; 2 shelfRuns; 2 current rendered instance(s).,procedural-scene:env.rightWall.crown,"Meshy-origin modular replacement for env.rightWall.crown, preserving valid disclosed instancing.",true,false,,Static unless source path indicates ambient motion; verify after replacement.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift,,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,349D394D-892D-4902-BCE0-C2D340A506FD,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"Current visible environment art is procedural and lacks complete Meshy provenance, registry, source/runtime assets, tests, and approvals."
env.shopAisleBay.back,shop_environment,bookstore,,shop.environment,Club Shop / bookstore room,App/Views/MainMenu/BookstoreSceneCoordinator.swift:1204-1206,bookstore|shop|category changes,Procedural SceneKit/runtime-generated leaf; 1 literal box; 1 current rendered instance(s).,procedural-scene:env.shopAisleBay.back,"Meshy-origin modular replacement for env.shopAisleBay.back, preserving valid disclosed instancing.",true,false,,Static unless source path indicates ambient motion; verify after replacement.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift,,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,349D394D-892D-4902-BCE0-C2D340A506FD,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"Current visible environment art is procedural and lacks complete Meshy provenance, registry, source/runtime assets, tests, and approvals."
env.shopAisleBay.upright,shop_environment,bookstore,,shop.environment,Club Shop / bookstore room,App/Views/MainMenu/BookstoreSceneCoordinator.swift:1208-1212,bookstore|shop|category changes,Procedural SceneKit/runtime-generated leaf; 2 z positions; 2 current rendered instance(s).,procedural-scene:env.shopAisleBay.upright,"Meshy-origin modular replacement for env.shopAisleBay.upright, preserving valid disclosed instancing.",true,false,,Static unless source path indicates ambient motion; verify after replacement.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift,,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,349D394D-892D-4902-BCE0-C2D340A506FD,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"Current visible environment art is procedural and lacks complete Meshy provenance, registry, source/runtime assets, tests, and approvals."
env.shopAisleBay.shelf,shop_environment,bookstore,,shop.environment,Club Shop / bookstore room,App/Views/MainMenu/BookstoreSceneCoordinator.swift:1216-1229,bookstore|shop|category changes,Procedural SceneKit/runtime-generated leaf; 6 shelfLevels; 6 current rendered instance(s).,procedural-scene:env.shopAisleBay.shelf,"Meshy-origin modular replacement for env.shopAisleBay.shelf, preserving valid disclosed instancing.",true,false,,Static unless source path indicates ambient motion; verify after replacement.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift,,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,349D394D-892D-4902-BCE0-C2D340A506FD,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"Current visible environment art is procedural and lacks complete Meshy provenance, registry, source/runtime assets, tests, and approvals."
env.shopAisleBay.shelfLip,shop_environment,bookstore,,shop.environment,Club Shop / bookstore room,App/Views/MainMenu/BookstoreSceneCoordinator.swift:1216-1229,bookstore|shop|category changes,Procedural SceneKit/runtime-generated leaf; same loop; 6 current rendered instance(s).,procedural-scene:env.shopAisleBay.shelfLip,"Meshy-origin modular replacement for env.shopAisleBay.shelfLip, preserving valid disclosed instancing.",true,false,,Static unless source path indicates ambient motion; verify after replacement.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift,,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,349D394D-892D-4902-BCE0-C2D340A506FD,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"Current visible environment art is procedural and lacks complete Meshy provenance, registry, source/runtime assets, tests, and approvals."
env.shopAisleBay.shelfRail,shop_environment,bookstore,,shop.environment,Club Shop / bookstore room,App/Views/MainMenu/BookstoreSceneCoordinator.swift:1216-1229,bookstore|shop|category changes,Procedural SceneKit/runtime-generated leaf; same loop; 6 current rendered instance(s).,procedural-scene:env.shopAisleBay.shelfRail,"Meshy-origin modular replacement for env.shopAisleBay.shelfRail, preserving valid disclosed instancing.",true,false,,Static unless source path indicates ambient motion; verify after replacement.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift,,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,349D394D-892D-4902-BCE0-C2D340A506FD,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"Current visible environment art is procedural and lacks complete Meshy provenance, registry, source/runtime assets, tests, and approvals."
env.shopAisleBay.fillerBook.body,shop_environment,bookstore,,shop.environment,Club Shop / bookstore room,App/Views/MainMenu/BookstoreSceneCoordinator.swift:1232-1263,bookstore|shop|category changes,Procedural SceneKit/runtime-generated leaf; 5 levels * 10 books; 50 current rendered instance(s).,procedural-scene:env.shopAisleBay.fillerBook.body,"Meshy-origin modular replacement for env.shopAisleBay.fillerBook.body, preserving valid disclosed instancing.",true,false,,Static unless source path indicates ambient motion; verify after replacement.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift,,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,349D394D-892D-4902-BCE0-C2D340A506FD,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"Current visible environment art is procedural and lacks complete Meshy provenance, registry, source/runtime assets, tests, and approvals."
env.shopAisleBay.fillerBook.spine,shop_environment,bookstore,,shop.environment,Club Shop / bookstore room,App/Views/MainMenu/BookstoreSceneCoordinator.swift:1252-1260,bookstore|shop|category changes,"Procedural SceneKit/runtime-generated leaf; 1 spine per book, same loop; 50 current rendered instance(s).",procedural-scene:env.shopAisleBay.fillerBook.spine,"Meshy-origin modular replacement for env.shopAisleBay.fillerBook.spine, preserving valid disclosed instancing.",true,false,,Static unless source path indicates ambient motion; verify after replacement.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift,,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,349D394D-892D-4902-BCE0-C2D340A506FD,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"Current visible environment art is procedural and lacks complete Meshy provenance, registry, source/runtime assets, tests, and approvals."
env.backWall.backing,shop_environment,bookstore,,shop.environment,Club Shop / bookstore room,App/Views/MainMenu/BookstoreSceneCoordinator.swift:1268-1270,bookstore|shop|category changes,Procedural SceneKit/runtime-generated leaf; 1 literal box; 1 current rendered instance(s).,procedural-scene:env.backWall.backing,"Meshy-origin modular replacement for env.backWall.backing, preserving valid disclosed instancing.",true,false,,Static unless source path indicates ambient motion; verify after replacement.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift,,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,349D394D-892D-4902-BCE0-C2D340A506FD,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"Current visible environment art is procedural and lacks complete Meshy provenance, registry, source/runtime assets, tests, and approvals."
env.backWall.upright,shop_environment,bookstore,,shop.environment,Club Shop / bookstore room,App/Views/MainMenu/BookstoreSceneCoordinator.swift:1272-1276,bookstore|shop|category changes,"Procedural SceneKit/runtime-generated leaf; stride(-2.5,2.5,1.25); 5 current rendered instance(s).",procedural-scene:env.backWall.upright,"Meshy-origin modular replacement for env.backWall.upright, preserving valid disclosed instancing.",true,false,,Static unless source path indicates ambient motion; verify after replacement.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift,,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,349D394D-892D-4902-BCE0-C2D340A506FD,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"Current visible environment art is procedural and lacks complete Meshy provenance, registry, source/runtime assets, tests, and approvals."
env.backWall.shelf,shop_environment,bookstore,,shop.environment,Club Shop / bookstore room,App/Views/MainMenu/BookstoreSceneCoordinator.swift:1277-1281,bookstore|shop|category changes,Procedural SceneKit/runtime-generated leaf; 6 literal y levels; 6 current rendered instance(s).,procedural-scene:env.backWall.shelf,"Meshy-origin modular replacement for env.backWall.shelf, preserving valid disclosed instancing.",true,false,,Static unless source path indicates ambient motion; verify after replacement.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift,,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,349D394D-892D-4902-BCE0-C2D340A506FD,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"Current visible environment art is procedural and lacks complete Meshy provenance, registry, source/runtime assets, tests, and approvals."
env.backWall.fillerBook.body,shop_environment,bookstore,,shop.environment,Club Shop / bookstore room,App/Views/MainMenu/BookstoreSceneCoordinator.swift:1283-1320,bookstore|shop|category changes,Procedural SceneKit/runtime-generated leaf; 5 levels * 15 books; 75 current rendered instance(s).,procedural-scene:env.backWall.fillerBook.body,"Meshy-origin modular replacement for env.backWall.fillerBook.body, preserving valid disclosed instancing.",true,false,,Static unless source path indicates ambient motion; verify after replacement.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift,,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,349D394D-892D-4902-BCE0-C2D340A506FD,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"Current visible environment art is procedural and lacks complete Meshy provenance, registry, source/runtime assets, tests, and approvals."
env.backWall.fillerBook.spine,shop_environment,bookstore,,shop.environment,Club Shop / bookstore room,App/Views/MainMenu/BookstoreSceneCoordinator.swift:1305-1312,bookstore|shop|category changes,"Procedural SceneKit/runtime-generated leaf; 1 spine per book, same loop; 75 current rendered instance(s).",procedural-scene:env.backWall.fillerBook.spine,"Meshy-origin modular replacement for env.backWall.fillerBook.spine, preserving valid disclosed instancing.",true,false,,Static unless source path indicates ambient motion; verify after replacement.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift,,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,349D394D-892D-4902-BCE0-C2D340A506FD,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"Current visible environment art is procedural and lacks complete Meshy provenance, registry, source/runtime assets, tests, and approvals."
env.backWall.fillerBook.band,shop_environment,bookstore,,shop.environment,Club Shop / bookstore room,App/Views/MainMenu/BookstoreSceneCoordinator.swift:1313-1318,bookstore|shop|category changes,"Procedural SceneKit/runtime-generated leaf; count of (level,book) in 5x15 space with (book+level)%5==0, residue-class enumeration; 15 current rendered instance(s).",procedural-scene:env.backWall.fillerBook.band,"Meshy-origin modular replacement for env.backWall.fillerBook.band, preserving valid disclosed instancing.",true,false,,Static unless source path indicates ambient motion; verify after replacement.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift,,,,BASE-CLUBSHOP-COMPACT|BASE-CLUBSHOP-STANDARD|BASE-CLUBSHOP-LARGEST,349D394D-892D-4902-BCE0-C2D340A506FD,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"Current visible environment art is procedural and lacks complete Meshy provenance, registry, source/runtime assets, tests, and approvals."
